Item Name,Category,Price
CYNAR Soda,Alcoholic_Drink,4.50
Polipo con Pure di Patate Tartufato,Appetizer,17.90
Tonno Sashimi con Paprika e Insalata Finocchio,Appetizer,17.90
Roastbeef a Fette con Tartufo Nero,Appetizer,18.90
Insalata di Calamari e Gamberi con Menta Fresca Uva,Appetizer,17.90
Duetto di Carpaccio di Pesce,Appetizer,17.90
Caprese con Mozzarella di Bufala,Appetizer,13.50
Capesante su Indivia Belga Caramellata,Appetizer,17.90
Antipasto Rustico per 2,Appetizer,16.90
Bruschetta Dell'osteria,Appetizer,8.50
Carpaccio Di Manzo,Appetizer,16.90
Vitello Tonnato,Appetizer,16.90
Composizione D'insalata Di Stagione,Extras,7.50
Composizione D'insalata Rucola E Parmigiano,Extras,14.90
"Composizione D'insalata Al Finocchio,Arancia E Scaglie Di Parmigiano",Extras,13.90
Salat Mit Ziegenkäse Und Ital. Camembert Aus Büffelmozzarella,Extras,12.90
Paccheri con Salsiccia e Funghi,Main_Dish,17.90
"Strozzapreti con Vongole,Gamberi e Scampi",Main_Dish,18.90
Tagliatelle con Ragout di Anatra,Main_Dish,18.90
Paccheri con Ragout e Coda di Aragosta,Main_Dish,27.00
Ravioli Ricotta e Spinaci,Main_Dish,16.90
Pasta Fresca con Pistacchio e Pancetta Crocante,Main_Dish,18.90
Rombo con Pure di Patate Tartufato e Verdure,Main_Dish,34.50
Tonno Fresco con Crosta di Sesamo e Bruschetta Mediterrana,Main_Dish,32.50
Blackangus Filetto con Riduzione di Vino Rosso e Amarena,Main_Dish,32.50
Carré di Agnello in Costa di Pistacchio,Main_Dish,29.90
Spaghetti Dell'osteria,Main_Dish,12.50
Paccheri Con Filetto Pinoli Al Pomodoro,Main_Dish,17.90
Lasagna Con Carne Macinata,Main_Dish,15.90
Canneloni Ricotta Spinaci Al Forno,Main_Dish,15.90
Trofie Ai Frutti Di Mare Servito Con Langostino,Main_Dish,17.90
Saltimbocca Alla Romana,Main_Dish,24.90
Calamari Alla Griglia Con Spinaci,Main_Dish,23.90
Bistecca Di Manzo Al Pepe Verde,Main_Dish,30.90
Orata Alla Griglia Con Gratin Di Patate E Verdure,Main_Dish,27.90
Margherita,Pizza,9.00
Napoli,Pizza,11.00
Prosciutto,Pizza,11.00
Salame,Pizza,11.00
Prosciutto E Funghi,Pizza,11.50
Salame Piccante E Rucola,Pizza,13.00
Furiosa,Pizza,11.50
Bianca Neve,Pizza,11.50
Melanzane,Pizza,13.00
Verdura,Pizza,14.00
Franco,Pizza,13.00
Siciliana,Pizza,13.00
Parma,Pizza,15.00
Frutti Di Mare,Pizza,15.00
Quattro Stagioni,Pizza,14.00
Vitello Tonnato,Pizza,14.00
Pizza Dell'osteria,Pizza,14.00
Calzone,Pizza,13.00
"Pizza Bianca Mit Roastbeefscheiben,Rosmarin Und Frischer Hausgemachter Käsefonduta",Pizza,18.90
"Pizza Mit Tomatensauce,Parmaschinken,Karamelisierter Feige,Und Frischer Cremiger Burrata",Pizza,18.90
Pizza Mit Garnelen Und Panierten Zucchiniblüten An Feinem Knoblauch-Kräuterpesto,Pizza,18.90
"Pizza Mit Trüffelcreme,Burrata Und Räucherente",Pizza,18.90
"Pizza Bianca Mit Schwertfischcarpaccio,Lachskavier Und Jakobsmuscheln",Pizza,18.90
Pinsa Parma,Pizza,18.90
Pinsa Caprese,Pizza,18.90
Pinsa Roastbeef,Pizza,19.90
Pinsa Salmone,Pizza,19.90
Pinsa Reh Carpaccio,Pizza,20.90
Pinsa Gamberi,Pizza,20.90
Schokoladentörtchen Mit Flüssigem Kern,Dessert,8.90
Tiramisú,Dessert,8.50
Panna Cotta,Dessert,7.90
Crème Brûlée,Dessert,8.90
Mascarpone Mit Frischen Erdbeeren,Dessert,9.50
Tasse Kaffee,Non_Alcoholic_Drink,3.00
Cappuccino,Non_Alcoholic_Drink,3.00
Cappuccino Dec,Non_Alcoholic_Drink,3.00
Latte Macchiato,Non_Alcoholic_Drink,3.90
Espresso,Non_Alcoholic_Drink,2.50
Espresso Corretto,Alcoholic_Drink,3.50
Espresso Macchiato,Non_Alcoholic_Drink,2.50
Espresso Dec,Non_Alcoholic_Drink,2.50
Espresso Doppio,Non_Alcoholic_Drink,4.20
Tee,Non_Alcoholic_Drink,3.00
