Item Name,Category,Price
Samba Tuna Steak,Main_Dish,27.9
Aburi Sake Nigiri,Main_Dish,6.9
Aburi Maguro Nigiri,Main_Dish,7.9
Aburi Gai Nigiri,Main_Dish,7.9
Sake Nigiri,Main_Dish,6.5
Maguro Nigiri,Main_Dish,7.5
Anago Nigiri,Main_Dish,6.9
Hotagai Nigiri,Main_Dish,7.9
Ebi Nigiri,Main_Dish,6.9
Ikura Nigiri,Main_Dish,8.5
Kreative Kreation Nigiri,Main_Dish,8.5
Avocado Maki,Main_Dish,4.9
Kappa Maki,Main_Dish,3.9
Sake Maki,Main_Dish,5.9
Tekka Maki,Main_Dish,6.9
Ebi Maki,Main_Dish,6.9
Fry Ebi Maki,Main_Dish,7.9
Anago Maki,Main_Dish,7.5
Salmonskin Maki,Main_Dish,6.5
Kani Maki,Main_Dish,5.9
Tatar Tuna Maki,Main_Dish,6.9
Alaska Inside-Out,Main_Dish,9.9
Smoked Salmon vs. Apple Inside-Out,Main_Dish,9.5
Maguro Inside-Out,Main_Dish,9.9
Karaage Inside-Out,Main_Dish,9.5
Ebi Tempura Inside-Out,Main_Dish,9.9
Salmonskin Inside-Out,Main_Dish,9.5
Veggie Inside-Out,Main_Dish,9.5
 Hotategai Inside-Out,Main_Dish,10.2
Tempura Aubergine Inside-Out,Main_Dish,9.5
Spicy Salmon Inside-Out,Main_Dish,9.9
Sashimi Tuna,Main_Dish,18.9
Aburi Tuna Sashimi,Main_Dish,19.9
Sashimi Sake,Main_Dish,17.9
Aburi Sake Sashimi,Main_Dish,18.9
Kokono's Deluxe Sashimi,Main_Dish,23.9
Dragon Fire,Main_Dish,15.5
Phonix Fire,Main_Dish,15.5
Sizzling Temptation,Main_Dish,14.9
Atula Ebi,Main_Dish,15.5
Sake Fancy,Main_Dish,14.9
Futo Maki,Main_Dish,12.2
Figi' Veggie New Style,Main_Dish,12.5
Special Veggie,Main_Dish,14.9
Special Freestyle,Main_Dish,16.9
Salmon Fan,Main_Dish,13.9
The Prime Avocado,Main_Dish,14.9
Smoked Salmon,Main_Dish,13.9
Anago meets Smoked Salmon,Main_Dish,14.5
Salmon Tempura,Main_Dish,15.5
Tuna Tempura,Main_Dish,15.9
Hotategai Tempura,Main_Dish,16.9
Vegie Tempura,Main_Dish,14.9
KOKONO Big Rolls,Main_Dish,18.9
Menü 1: Maki Mix,Main_Dish,15.5
Menü 2: Salmon Love Set,Main_Dish,18.5
Menü 3: Cali Maki,Main_Dish,17.9
Menü 4: Alaska Adventures,Main_Dish,21.9
Menü 5: Blazing Love,Main_Dish,23.9
Menü 6: Crispy Rocket,Main_Dish,25.5
Menü 7: Gift of Love (2 Personen),Main_Dish,49.9
Menü 8: Perfect Strangers (3 Personen),Main_Dish,69.9
Menü 9: Crazy Love Roll (5-6 Personen),Main_Dish,132.9
Sweet Nana,Non_Alcoholic_Drink,7.9
Summer Breeze,Non_Alcoholic_Drink,7.9
Sury Dream,Non_Alcoholic_Drink,7.9
Mr. Bin,Non_Alcoholic_Drink,7.9
Zombie,Alcoholic_Drink,9.9
Mai Tai,Alcoholic_Drink,9.9
Mojito,Alcoholic_Drink,8.9
Long Island Ice Tea,Alcoholic_Drink,9.9
Bombay Crushed,Alcoholic_Drink,8.9
Classic Caipirinha,Alcoholic_Drink,9.9
Pineapple Caipi,Alcoholic_Drink,9.9
Strawberry Caipi,Alcoholic_Drink,9.9
Gin Tonic (Gordon),Alcoholic_Drink,9.9
Gin Tonic (Hendrick's),Alcoholic_Drink,11.9
Sake Reiswein 4cl,Alcoholic_Drink,8.5
Mekong Whisky 4cl,Alcoholic_Drink,8.5
Reisschnaps 4cl,Alcoholic_Drink,8.5
Martini Bianco / Rosso,Alcoholic_Drink,8.5
Ramazotti 4cl,Alcoholic_Drink,8.5
Tequila Silber / Gold 4cl,Alcoholic_Drink,8.5
Ingwertee,Non_Alcoholic_Drink,4.9
Lemongrasstee,Non_Alcoholic_Drink,4.9
Espresso,Coffee_Types,2.9
Kaffee,Coffee_Types,3.5
Cappuccino,Coffee_Types,3.9
Wasser Acqua Morrelli 0.25L,Non_Alcoholic_Drink,3.5
Wasser Acqua Morrelli 0.75L,Non_Alcoholic_Drink,7.2
BitterLemon 0.3L,Non_Alcoholic_Drink,3.9
GingerAle 0.3L,Non_Alcoholic_Drink,3.9
TonicWater 0.3L,Non_Alcoholic_Drink,3.9
Afri-Cola / Zero / Light 0.3L,Non_Alcoholic_Drink,3.9
Spezi / Fanta / Sprite 0.4L,Non_Alcoholic_Drink,4.9
Hausgemachte Limonade Ingwer Minze,Non_Alcoholic_Drink,6.9
Hausgemachte Limonade Ananas Ingwer,Non_Alcoholic_Drink,6.9
Hausgemachte Limonade Strawberry Minze,Non_Alcoholic_Drink,6.9
Hausgemachte Limonade Passion Fruit Minze,Non_Alcoholic_Drink,7.9
Hausgemachte Limonade Kumquat Ingwer,Non_Alcoholic_Drink,7.9
Hausgemachte Limonade Lychee Lime,Non_Alcoholic_Drink,7.9
Pandanus Eistee,Non_Alcoholic_Drink,6.9
Nektar und Schorle 0.3L,Non_Alcoholic_Drink,4.2
Nektar und Schorle 0.4L,Non_Alcoholic_Drink,5.2
Gold Ochsen Helles 0.5L,Alcoholic_Drink,5.5
Gold Ochsen Weizenbier 0.5L,Alcoholic_Drink,5.5
Gold Ochsen Alkoholfreies Weizenbier 0.5L,Alcoholic_Drink,5.5
Kirin Ichiban 0.33L FL,Alcoholic_Drink,4.9
Riesling 1-2-Dry 0.1L,Alcoholic_Drink,3.9
Riesling 1-2-Dry 0.2L,Alcoholic_Drink,7.9
Grüner Veltliner 'Am Berg' 0.1L,Alcoholic_Drink,4.9
Grüner Veltliner 'Am Berg' 0.2L,Alcoholic_Drink,8.9
Lugana DOC trocken 0.1L,Alcoholic_Drink,4.9
Lugana DOC trocken 0.2L,Alcoholic_Drink,8.9
Chardonnay Pfalz QbA 0.1L,Alcoholic_Drink,4.9
Chardonnay Pfalz QbA 0.2L,Alcoholic_Drink,8.9
Rioja 'La Vendimia' 0.1L,Alcoholic_Drink,4.5
Rioja 'La Vendimia' 0.2L,Alcoholic_Drink,8.9
Merlot 'Insieme' IGT 0.1L,Alcoholic_Drink,4.5
Merlot 'Insieme' IGT 0.2L,Alcoholic_Drink,8.3
Ursprung Cuvée 0.2L,Alcoholic_Drink,9.1
Masseria Li Veli 'Primonero' 0.1L,Alcoholic_Drink,4.5
Masseria Li Veli 'Primonero' 0.2L,Alcoholic_Drink,8.9
Saku Rosé von Spätburgunder 0.1L,Alcoholic_Drink,3.9
Saku Rosé von Spätburgunder 0.2L,Alcoholic_Drink,7.9
Prosecco Soligo Frizzante DOC 0.1L,Alcoholic_Drink,5.9
Prosecco Soligo Frizzante DOC 0.75L,Alcoholic_Drink,29.9
Prosecco Soligo Spumante 0.75L,Alcoholic_Drink,33.0
P.L. Martin 'Blanc de Blancs' Brut 0.75L,Alcoholic_Drink,89.9
Crémant d'Alsace Brut Rosé 0.75L,Alcoholic_Drink,45.0
Champagne Ruinart Brut 0.75L,Alcoholic_Drink,129.9
Riesling Brauneberg 'Tradition' 0.75L,Alcoholic_Drink,39.9
Riesling GG 'Gottesfuß' 0.75L,Alcoholic_Drink,79.9
Riesling 1.Lage 'Bingen' 0.75L,Alcoholic_Drink,39.9
Weißburgunder QW trocken 0.75L,Alcoholic_Drink,39.9
Sauvignon Blanc QW trocken 0.75L,Alcoholic_Drink,36.9
Grauburgunder QW trocken 0.75L,Alcoholic_Drink,36.9
Sauvignon Blanc 'Kaitui' 0.75L,Alcoholic_Drink,39.9
'Hullabaloo' Cuvée Sauvignon & Viognier 0.75L,Alcoholic_Drink,34.9
Grüner Veltliner 'Fass 4' 0.75L,Alcoholic_Drink,45.9
Sauvignon Blanc 'Kalk & Kreide' 0.75L,Alcoholic_Drink,39.9
Chardonnay trocken IGT 'Löwengang' 0.75L,Alcoholic_Drink,79.9
Pinot Grigio DOC Friuli 0.75L,Alcoholic_Drink,45.9
